id,0,1,2
4375,4,90.205,1.142
4376,4,89.039,2.294
4377,4,88.238,2.163
4378,4,91.87,1.619
4379,4,88.177,2.195
4380,4,90.353,1.283
4381,4,91.495,2.606
4382,4,89.719,2.44
4383,4,87.181,1.937
4384,4,90.037,1.1
4385,4,91.214,4.472
4386,4,87.059,-1.64
4387,4,91.358,2.137
4388,4,86.8,2.129
4389,4,87.776,1.035
4390,4,87.591,1.683
4391,4,89.555,4.661
4392,4,88.198,0.489
4393,4,89.683,2.797
4394,4,87.483,2.593
4395,4,88.017,1.312
4396,4,90.717,0.452
4397,4,89.269,-0.562
4398,4,89.752,0.399
4399,4,90.315,2.107
4400,4,88.403,-0.121
4401,4,92.286,1.62
4402,4,93.156,3.098
4403,4,90.06,2.723
4404,4,90.774,0.025
4405,4,88.589,0.74
4406,4,90.333,3.763
4407,4,89.833,1.059
4408,4,89.526,0.468
4409,4,86.77,0.79
4410,4,91.705,2.439
4411,4,88.588,2.072
4412,4,89.718,2.901
4413,4,88.178,2.607
4414,4,89.646,1.9
4415,4,87.506,3.753
4416,4,88.329,4.062
4417,4,89.64,0.148
4418,4,86.76,1.322
4419,4,88.751,0.913
4420,4,87.503,1.405
4421,4,90.225,1.765
4422,4,90.828,2.317
4423,4,87.271,1.365
4424,4,91.717,1.718
4425,4,88.272,2.164
4426,4,90.357,1.02
4427,4,91.2,0.59
4428,4,90.3,3.309
4429,4,89.536,-0.308
4430,4,92.805,0.186
4431,4,92.75,1.776
4432,4,88.344,0.722
4433,4,87.609,1.375
4434,4,88.43,0.716
4435,4,86.616,2.262
4436,4,88.632,1.832
4437,4,86.835,2.274
4438,4,90.779,4.491
4439,4,89.698,4.023
4440,4,87.634,2.428
4441,4,90.461,0.827
4442,4,89.18,1.784
4443,4,90.075,1.798
4444,4,87.216,2.598
4445,4,90.058,3.911
4446,4,90.528,2.881
4447,4,88.676,4.354
4448,4,89.772,3.22
4449,4,88.646,1.692
4450,4,89.35,2.146
4451,4,92.267,2.538
4452,4,88.972,3.065
4453,4,89.283,2.139
4454,4,90.016,1.055
4455,4,88.912,4.61
4456,4,88.685,-0.476
4457,4,89.526,-1.911
4458,4,88.376,0.69
4459,4,90.342,3.592
4460,4,90.441,1.85
4461,4,88.487,0.491
4462,4,89.056,1.564
4463,4,88.773,2.678
4464,4,91.954,-0.862
4465,4,88.067,1.938
4466,4,87.399,0.096
4467,4,88.263,1.338
4468,4,87.419,1.945
4469,4,90.157,1.87
4470,4,88.164,0.762
4471,4,90.919,0.167
4472,4,87.944,1.402
4473,4,90.281,2.51
4474,4,91.823,1.549
4475,4,87.95,5.037
4476,4,90.182,-0.0
4477,4,87.742,-0.446
4478,4,91.067,2.74
4479,4,86.99,1.412
4480,4,89.42,-0.052
4481,4,86.86,2.424
4482,4,89.344,0.546
4483,4,88.192,1.402
4484,4,87.469,1.519
4485,4,85.979,1.674
4486,4,86.753,2.995
4487,4,86.142,0.009
4488,4,90.82,2.038
4489,4,89.878,-0.481
4490,4,92.678,1.126
4491,4,87.62,0.138
4492,4,88.581,2.316
4493,4,90.021,2.707
4494,4,90.976,2.181
4495,4,91.252,0.534
4496,4,89.022,0.358
4497,4,88.217,-0.171
4498,4,88.541,4.557
4499,4,88.934,0.355
4500,4,88.016,4.344
4501,4,89.354,-1.285
4502,4,89.885,2.479
4503,4,89.793,2.163
4504,4,86.502,1.254
4505,4,88.76,1.453
4506,4,88.424,1.405
4507,4,90.105,1.141
4508,4,87.31,3.397
4509,4,89.168,1.671
4510,4,89.382,3.829
4511,4,86.553,1.633
4512,4,89.216,3.983
4513,4,89.097,1.988
4514,4,88.227,-1.083
4515,4,89.321,0.079
4516,4,90.645,1.673
4517,4,87.872,3.731
4518,4,90.951,2.528
4519,4,86.161,0.022
4520,4,89.392,3.885
4521,4,90.269,0.448
4522,4,88.68,1.99
4523,4,90.47,0.855
4524,4,88.221,1.084
4525,4,89.519,1.541
4526,4,89.196,0.606
4527,4,88.825,0.941
4528,4,88.617,2.369
4529,4,89.16,1.083
4530,4,87.195,0.94
4531,4,86.846,1.698
4532,4,91.238,-1.158
4533,4,89.704,3.343
4534,4,90.228,3.292
4535,4,86.803,1.665
4536,4,88.259,3.1
4537,4,88.821,-0.713
4538,4,89.003,0.709
4539,4,90.959,1.863
4540,4,87.9,4.811
4541,4,87.965,1.888
4542,4,88.273,2.571
4543,4,87.715,2.397
4544,4,88.281,0.948
4545,4,88.49,1.057
4546,4,87.7,1.909
4547,4,88.016,-0.683
4548,4,87.253,1.645
4549,4,89.065,2.696
4550,4,89.046,2.453
4551,4,88.504,2.093
4552,4,91.444,2.492
4553,4,90.314,1.711
4554,4,89.658,0.791
4555,4,87.519,3.326
4556,4,89.408,2.063
4557,4,88.239,7.448
4558,4,87.268,1.951
4559,4,89.688,0.803
4560,4,90.042,0.9
4561,4,87.066,0.145
4562,4,88.328,1.327
4563,4,90.056,1.641
4564,4,88.43,1.946
4565,4,89.041,4.112
4566,4,86.738,1.949
4567,4,91.097,1.074
4568,4,89.187,4.516
4569,4,91.506,3.887
4570,4,87.189,0.083
4571,4,89.13,0.581
4572,4,88.037,-2.074
4573,4,89.76,-0.105
4574,4,88.957,3.198
4575,4,88.282,3.544
4576,4,91.452,3.856
4577,4,92.532,0.353
4578,4,89.137,1.319
4579,4,87.528,0.087
4580,4,87.275,3.096
4581,4,86.598,2.899
4582,4,87.086,-0.254
4583,4,92.257,2.813
4584,4,90.081,2.695
4585,4,87.189,1.109
4586,4,88.903,3.296
4587,4,90.389,1.216
4588,4,90.341,1.677
4589,4,88.896,0.762
4590,4,89.476,2.996
4591,4,90.002,-1.397
4592,4,90.384,2.249
4593,4,88.373,1.061
4594,4,91.105,2.465
4595,4,86.182,4.082
4596,4,86.777,1.147
4597,4,88.463,-0.545
4598,4,89.013,0.86
4599,4,92.339,3.154
4600,4,89.263,5.897
4601,4,90.746,0.719
4602,4,89.488,0.928
4603,4,89.167,1.903
4604,4,86.653,1.716
4605,4,91.004,4.399
4606,4,95.522,-0.484
4607,4,89.2,4.161
4608,4,88.684,3.787
4609,4,89.046,1.141
4610,4,89.102,3.543
4611,4,86.711,-1.362
4612,4,88.742,1.245
4613,4,89.438,4.346
4614,4,86.37,1.596
4615,4,87.302,4.68
4616,4,89.258,4.76
4617,4,89.791,0.375
4618,4,87.591,0.821
4619,4,94.187,1.143
4620,4,87.989,3.473
4621,4,85.932,1.391
4622,4,89.062,2.434
4623,4,91.638,4.346
4624,4,84.519,2.919
4625,4,89.186,4.346
4626,4,92.624,3.518
4627,4,90.749,1.714
4628,4,90.503,2.252
4629,4,88.604,-0.386
4630,4,89.506,4.077
4631,4,90.378,-1.419
4632,4,87.073,2.638
4633,4,89.467,2.138
4634,4,89.608,2.67
4635,4,87.812,-0.736
4636,4,88.12,-1.798
4637,4,90.2,2.984
4638,4,89.234,3.406
4639,4,90.045,2.726
4640,4,87.71,1.238
4641,4,86.409,1.723
4642,4,89.846,0.996
4643,4,87.477,3.02
4644,4,85.994,1.925
4645,4,90.533,1.666
4646,4,89.991,2.606
4647,4,90.533,2.181
4648,4,89.127,0.123
4649,4,89.645,1.797
4650,4,89.78,0.152
4651,4,89.332,2.539
4652,4,90.301,4.085
4653,4,85.238,0.439
4654,4,88.811,1.581
4655,4,88.541,2.2
4656,4,89.392,1.33
4657,4,91.576,4.803
4658,4,89.165,6.012
4659,4,90.155,2.438
4660,4,90.535,1.619
4661,4,87.757,3.267
4662,4,92.331,3.756
4663,4,88.62,0.657
4664,4,88.429,3.967
4665,4,90.33,2.604
4666,4,91.098,1.223
4667,4,87.059,2.272
4668,4,88.77,0.365
4669,4,89.907,4.046
4670,4,88.965,2.33
4671,4,89.509,1.865
4672,4,89.121,0.488
4673,4,88.224,6.095
4674,4,86.434,2.061
4675,4,90.6,4.117
4676,4,88.885,4.63
4677,4,87.391,1.092
4678,4,89.771,1.528
4679,4,87.079,0.249
4680,4,89.302,0.44
4681,4,86.869,3.368
4682,4,87.005,0.448
4683,4,89.934,1.312
4684,4,89.43,0.91
4685,4,85.169,2.737
4686,4,93.556,-0.953
4687,4,88.451,2.292
4688,4,88.684,5.393
4689,4,88.589,3.9
4690,4,90.86,3.252
4691,4,89.722,0.577
4692,4,89.502,4.307
4693,4,88.988,2.385
4694,4,88.182,2.536
4695,4,89.538,3.777
4696,4,90.536,-0.266
4697,4,86.337,2.707
4698,4,86.029,1.308
4699,4,87.579,5.184
4700,4,89.503,1.991
4701,4,89.785,-0.952
4702,4,90.31,3.268
4703,4,90.501,0.747
4704,4,88.893,1.675
4705,4,90.036,3.027
4706,4,87.025,0.845
4707,4,86.403,3.121
4708,4,91.402,0.726
4709,4,90.091,2.475
4710,4,87.62,1.847
4711,4,87.426,2.572
4712,4,89.876,0.024
4713,4,88.36,0.683
4714,4,90.645,4.072
4715,4,88.572,0.191
4716,4,86.468,3.147
4717,4,88.114,1.084
4718,4,86.79,2.845
4719,4,89.78,0.451
4720,4,88.029,2.067
4721,4,86.414,4.252
4722,4,88.201,1.116
4723,4,90.604,2.903
4724,4,87.811,5.803
4725,4,88.204,0.222
4726,4,90.39,2.421
4727,4,89.434,-1.035
4728,4,87.129,1.927
4729,4,90.666,3.299
4730,4,86.926,2.362
4731,4,87.704,2.199
4732,4,90.316,3.174
4733,4,90.328,2.936
4734,4,88.914,1.653
4735,4,88.08,2.763
4736,4,88.043,2.895
4737,4,88.368,3.612
4738,4,88.775,-0.594
4739,4,92.575,2.787
4740,4,90.09,1.792
4741,4,90.429,2.224
4742,4,91.948,0.62
4743,4,89.615,2.328
4744,4,88.461,2.742
4745,4,88.487,0.327
4746,4,90.47,2.412
4747,4,88.897,1.815
4748,4,87.553,2.471
4749,4,89.207,1.559
4750,4,93.16,2.85
4751,4,88.338,2.009
4752,4,87.616,1.812
4753,4,89.736,3.867
4754,4,86.109,3.86
4755,4,87.878,-0.193
4756,4,90.751,4.892
4757,4,91.589,4.453
4758,4,89.344,3.951
4759,4,89.961,0.359
4760,4,88.927,3.119
4761,4,90.194,0.88
4762,4,90.042,0.924
4763,4,89.398,1.91
4764,4,91.547,1.528
4765,4,86.875,4.029
4766,4,88.58,0.476
4767,4,89.687,2.65
4768,4,89.937,0.413
4769,4,88.713,1.453
4770,4,88.203,2.428
4771,4,89.514,0.437
4772,4,88.863,-2.053
4773,4,90.31,1.902
4774,4,86.983,-0.447
4775,4,90.679,3.203
4776,4,90.113,3.693
4777,4,89.953,3.08
4778,4,89.054,4.2
4779,4,86.514,2.156
4780,4,91.125,5.019
4781,4,88.52,1.698
4782,4,88.733,3.039
4783,4,89.991,1.486
4784,4,90.519,3.63
4785,4,89.098,0.977
4786,4,87.37,2.936
4787,4,91.659,2.687
4788,4,89.404,3.444
4789,4,87.608,2.04
4790,4,91.097,0.721
4791,4,87.049,1.695
4792,4,90.318,0.392
4793,4,88.334,-1.327
4794,4,88.664,-0.147
4795,4,90.355,2.25
4796,4,90.64,2.54
4797,4,89.727,1.417
4798,4,89.596,4.101
4799,4,87.676,4.051
4800,4,88.596,1.932
4801,4,90.101,2.93
4802,4,89.589,0.52
4803,4,89.791,2.848
4804,4,85.074,-0.529
4805,4,88.877,1.931
4806,4,89.845,1.708
4807,4,84.807,2.834
4808,4,89.135,2.131
4809,4,90.172,0.007
4810,4,86.275,2.939
4811,4,88.748,2.017
4812,4,88.828,0.507
4813,4,86.624,1.316
4814,4,88.051,1.349
4815,4,89.476,2.633
4816,4,88.543,2.461
4817,4,89.791,2.436
4818,4,90.464,1.153
4819,4,90.723,2.216
4820,4,88.696,1.601
4821,4,87.478,0.096
4822,4,87.743,3.458
4823,4,87.969,1.321
4824,4,87.046,1.573
4825,4,90.643,1.369
4826,4,90.744,1.886
4827,4,90.296,0.297
4828,4,89.46,1.555
4829,4,89.317,1.434
4830,4,88.612,-0.307
4831,4,89.208,2.361
4832,4,86.307,1.858
4833,4,87.195,0.935
4834,4,88.736,1.954
4835,4,90.826,-0.064
4836,4,90.511,0.47
4837,4,88.783,3.739
4838,4,87.449,3.093
4839,4,88.321,-1.088
4840,4,87.539,2.05
4841,4,90.536,-1.043
4842,4,88.239,-0.209
4843,4,88.902,1.382
4844,4,87.813,-0.45
4845,4,88.088,2.786
4846,4,90.82,1.783
4847,4,89.225,2.324
4848,4,86.789,3.519
4849,4,88.338,-2.606
4850,4,89.506,2.384
4851,4,88.579,2.147
4852,4,88.641,3.891
4853,4,87.742,2.467
4854,4,89.446,3.867
4855,4,87.365,0.128
4856,4,89.682,2.857
4857,4,89.759,4.523
4858,4,87.742,0.953
4859,4,88.281,0.886
4860,4,85.596,-1.309
4861,4,89.254,1.486
4862,4,89.751,1.221
4863,4,86.27,1.251
4864,4,89.073,1.779
4865,4,90.168,2.634
4866,4,88.202,1.622
4867,4,88.911,0.969
4868,4,88.545,1.902
4869,4,86.102,4.118
4870,4,88.028,2.134
4871,4,90.106,2.72
4872,4,86.208,0.059
4873,4,91.977,3.084
4874,4,90.262,3.264
4875,4,90.599,-0.384
4876,4,87.743,2.164
4877,4,89.392,0.905
4878,4,88.183,2.449
4879,4,89.396,0.304
4880,4,87.086,1.024
4881,4,88.231,2.246
4882,4,87.805,-0.445
4883,4,88.778,1.047
4884,4,88.827,1.59
4885,4,88.644,1.716
4886,4,90.759,1.413
4887,4,88.889,1.558
4888,4,87.22,3.751
4889,4,86.349,4.275
4890,4,88.183,3.231
4891,4,88.637,1.076
4892,4,89.197,2.168
4893,4,89.905,2.469
4894,4,86.945,3.313
4895,4,89.406,2.75
4896,4,88.394,2.478
4897,4,88.76,2.979
4898,4,91.432,2.223
4899,4,90.931,1.045
4900,4,91.605,-0.402
4901,4,88.734,2.358
4902,4,90.259,0.399
4903,4,88.511,2.24
4904,4,87.965,0.833
4905,4,89.757,0.199
4906,4,87.974,1.434
4907,4,89.27,1.667
4908,4,87.736,0.298
4909,4,86.105,-0.34
4910,4,90.277,2.865
4911,4,87.725,-0.827
4912,4,92.223,1.082
4913,4,88.024,2.922
4914,4,87.54,-0.152
4915,4,89.6,1.584
4916,4,91.235,3.013
4917,4,87.673,3.032
4918,4,88.997,5.087
4919,4,88.154,1.92
4920,4,88.171,3.055
4921,4,87.092,2.062
4922,4,89.992,1.025
4923,4,90.485,2.184
4924,4,92.205,1.356
4925,4,92.345,2.306
4926,4,91.687,1.029
4927,4,90.449,1.899
4928,4,88.225,3.337
4929,4,90.48,2.012
4930,4,87.614,1.063
4931,4,86.67,4.633
4932,4,90.833,0.313
4933,4,88.449,-0.189
4934,4,87.829,1.231
4935,4,89.316,1.244
4936,4,87.218,2.449
4937,4,92.566,3.196
4938,4,87.361,2.683
4939,4,87.789,3.905
4940,4,85.618,2.592
4941,4,89.48,2.549
4942,4,90.767,2.104
4943,4,87.908,4.533
4944,4,91.232,3.746
4945,4,89.163,4.186
4946,4,89.639,1.909
4947,4,91.017,2.614
4948,4,88.594,0.263
4949,4,90.337,0.972
4950,4,86.02,-0.375
4951,4,87.667,2.213
4952,4,90.35,3.781
4953,4,88.665,4.999
4954,4,91.011,3.078
4955,4,88.852,-0.596
4956,4,87.647,0.76
4957,4,90.042,1.109
4958,4,90.692,0.454
4959,4,85.632,1.386
4960,4,85.939,1.447
4961,4,89.617,1.798
4962,4,92.769,2.338
4963,4,87.861,1.264
4964,4,88.46,2.941
4965,4,87.951,-0.761
4966,4,88.863,2.444
4967,4,91.26,-0.072
4968,4,87.764,4.046
4969,4,88.221,1.801
4970,4,89.445,2.389
4971,4,89.751,3.705
4972,4,88.447,3.957
4973,4,88.889,0.577
4974,4,88.226,0.931
4975,4,91.663,0.86
4976,4,90.681,0.187
4977,4,88.611,2.657
4978,4,89.831,2.13
4979,4,87.697,4.181
4980,4,88.19,3.135
4981,4,89.608,3.006
4982,4,90.231,2.16
4983,4,88.442,3.698
4984,4,89.497,1.927
4985,4,89.179,4.156
4986,4,88.152,1.786
4987,4,88.289,2.47
4988,4,91.949,2.727
4989,4,88.61,0.864
4990,4,92.2,1.994
4991,4,89.429,1.267
4992,4,89.758,-0.316
4993,4,91.372,4.61
4994,4,87.949,2.813
4995,4,91.838,0.687
4996,4,87.702,-0.391
4997,4,89.11,0.338
4998,4,90.184,0.538
4999,4,87.922,2.324
5000,5,10.891,93.336
5001,5,14.849,91.855
5002,5,16.04,92.575
5003,5,16.903,94.091
5004,5,15.083,94.941
5005,5,12.895,90.919
5006,5,13.623,91.797
5007,5,15.713,93.202
5008,5,13.8,93.158
5009,5,13.495,90.802
5010,5,15.872,91.603
5011,5,15.426,94.209
5012,5,17.78,92.0
5013,5,15.164,92.737
5014,5,15.708,94.344
5015,5,14.505,92.147
5016,5,16.031,92.752
5017,5,17.237,93.939
5018,5,14.454,92.374
5019,5,17.417,94.108
5020,5,16.763,91.335
5021,5,17.35,92.256
5022,5,18.994,94.387
5023,5,15.497,93.307
5024,5,16.896,93.162
5025,5,16.903,93.5
5026,5,20.447,92.376
5027,5,15.292,93.752
5028,5,17.03,92.567
5029,5,19.418,95.203
5030,5,14.15,90.856
5031,5,15.813,92.002
5032,5,16.51,91.194
5033,5,15.608,95.211
5034,5,16.375,95.02
5035,5,18.552,91.387
5036,5,15.955,92.261
5037,5,14.122,96.862
5038,5,18.033,92.435
5039,5,18.129,91.777
5040,5,16.404,93.733
5041,5,19.06,94.069
5042,5,15.714,92.913
5043,5,19.94,95.325
5044,5,18.259,93.848
5045,5,14.469,90.517
5046,5,13.978,96.453
5047,5,18.34,92.851
5048,5,16.613,94.034
5049,5,16.681,92.851
5050,5,14.892,94.528
5051,5,16.449,92.884
5052,5,15.546,92.187
5053,5,15.457,90.919
5054,5,15.697,93.076
5055,5,15.534,92.881
5056,5,15.754,90.724
5057,5,16.445,94.443
5058,5,18.022,94.489
5059,5,16.35,91.718
5060,5,18.939,93.267
5061,5,15.513,91.695
5062,5,15.667,90.339
5063,5,17.901,93.79
5064,5,17.776,91.936
5065,5,14.639,93.579
5066,5,17.393,91.816
5067,5,16.326,92.997
5068,5,17.559,93.564
5069,5,16.252,94.235
5070,5,14.659,92.795
5071,5,17.892,95.102
5072,5,17.34,94.014
5073,5,15.831,91.868
5074,5,16.742,93.182
5075,5,13.658,93.701
5076,5,18.853,92.063
5077,5,15.939,92.717
5078,5,18.422,93.064
5079,5,14.848,91.85
5080,5,16.601,93.493
5081,5,19.473,93.568
5082,5,15.735,95.566
5083,5,14.721,94.475
5084,5,16.488,95.914
5085,5,16.007,91.491
5086,5,19.054,95.608
5087,5,15.618,92.647
5088,5,17.567,90.48
5089,5,15.265,94.311
5090,5,13.496,92.729
5091,5,12.764,94.667
5092,5,15.365,92.463
5093,5,17.076,93.016
5094,5,13.021,93.108
5095,5,15.414,95.106
5096,5,16.272,91.466
5097,5,13.529,93.566
5098,5,15.805,91.666
5099,5,14.535,90.791
5100,5,13.157,93.908
5101,5,15.722,92.866
5102,5,16.719,93.248
5103,5,16.221,93.966
5104,5,13.251,93.098
5105,5,16.934,95.777
5106,5,12.38,92.301
5107,5,14.65,93.528
5108,5,16.43,93.664
5109,5,13.568,91.322
5110,5,16.594,95.593
5111,5,15.232,97.228
5112,5,15.091,92.198
5113,5,15.081,91.733
5114,5,16.238,91.0
5115,5,13.316,91.881
5116,5,15.099,92.885
5117,5,18.978,94.248
5118,5,16.041,91.262
5119,5,13.286,92.079
5120,5,14.787,92.938
5121,5,15.971,93.211
5122,5,13.887,91.106
5123,5,14.777,93.803
5124,5,18.039,89.471
5125,5,14.636,91.447
5126,5,15.514,93.089
5127,5,14.746,93.21
5128,5,13.639,94.743
5129,5,15.454,93.354
5130,5,16.504,94.445
5131,5,18.849,92.025
5132,5,16.79,93.021
5133,5,18.794,96.721
5134,5,16.247,91.2
5135,5,19.522,91.888
5136,5,17.63,94.165
5137,5,14.344,93.481
5138,5,14.529,94.604
5139,5,16.462,91.332
5140,5,16.668,91.67
5141,5,14.885,93.228
5142,5,18.214,92.182
5143,5,16.003,93.576
5144,5,14.799,94.788
5145,5,15.99,93.238
5146,5,14.458,93.844
5147,5,19.621,93.1
5148,5,17.497,92.415
5149,5,16.468,93.426
5150,5,14.175,90.493
5151,5,15.71,92.121
5152,5,16.509,93.894
5153,5,16.554,93.034
5154,5,17.054,94.047
5155,5,17.765,93.939
5156,5,17.217,94.174
5157,5,15.705,88.99
5158,5,16.019,90.937
5159,5,15.274,93.059
5160,5,14.258,93.314
5161,5,18.048,95.361
5162,5,15.615,92.758
5163,5,17.736,91.17
5164,5,14.657,94.071
5165,5,15.87,93.343
5166,5,18.73,93.242
5167,5,15.021,93.132
5168,5,17.458,92.37
5169,5,13.058,91.239
5170,5,15.949,91.349
5171,5,17.943,95.727
5172,5,16.554,93.382
5173,5,17.532,94.143
5174,5,14.34,92.272
5175,5,17.062,94.477
5176,5,14.767,93.127
5177,5,18.13,91.119
5178,5,18.305,90.55
5179,5,16.756,89.219
5180,5,16.922,91.671
5181,5,13.97,94.529
5182,5,15.666,91.37
5183,5,15.214,91.073
5184,5,15.605,93.388
5185,5,13.536,92.507
5186,5,13.774,94.27
5187,5,16.299,93.849
5188,5,19.631,92.148
5189,5,16.119,91.176
5190,5,16.193,94.178
5191,5,16.831,91.519
5192,5,15.515,92.918
5193,5,16.302,93.954
5194,5,15.423,92.145
5195,5,17.36,92.815
5196,5,16.506,94.295
5197,5,14.856,91.715
5198,5,15.238,90.623
5199,5,14.484,93.823
5200,5,19.212,94.26
5201,5,17.733,94.405
5202,5,16.376,93.768
5203,5,15.449,92.073
5204,5,13.739,94.483
5205,5,14.918,93.852
5206,5,15.555,95.233
5207,5,15.211,93.622
5208,5,14.518,95.901
5209,5,16.558,92.072
5210,5,15.87,94.706
5211,5,17.005,88.046
5212,5,16.103,93.781
5213,5,15.933,93.561
5214,5,15.245,92.763
5215,5,13.136,93.303
5216,5,13.897,91.944
5217,5,17.123,92.152
5218,5,16.222,91.993
5219,5,16.721,94.214
5220,5,16.667,91.757
5221,5,18.046,92.906
5222,5,16.269,93.15
5223,5,17.749,93.031
5224,5,14.372,93.871
5225,5,18.377,91.725
5226,5,16.959,91.468
5227,5,17.103,95.405
5228,5,17.112,92.972
5229,5,16.084,92.625
5230,5,16.419,93.044
5231,5,15.661,93.085
5232,5,14.073,92.64
5233,5,17.97,96.038
5234,5,15.952,94.113
5235,5,14.897,92.306
5236,5,15.175,92.443
5237,5,16.69,92.959
5238,5,16.542,95.039
5239,5,16.02,91.796
5240,5,20.024,91.078
5241,5,14.474,91.659
5242,5,15.427,91.712
5243,5,12.284,94.614
5244,5,17.093,93.924
5245,5,15.6,91.317
5246,5,12.321,91.892
5247,5,15.397,91.849
5248,5,14.873,96.21
5249,5,18.715,89.715
5250,5,17.692,94.363
5251,5,16.034,92.159
5252,5,18.809,92.898
5253,5,17.711,95.063
5254,5,18.391,92.949
5255,5,14.018,91.148
5256,5,15.882,91.528
5257,5,14.782,92.337
5258,5,14.069,93.7
5259,5,16.812,91.961
5260,5,19.22,93.201
5261,5,13.805,91.796
5262,5,17.965,94.406
5263,5,17.008,93.296
5264,5,17.516,94.516
5265,5,10.513,90.297
5266,5,15.398,92.908
5267,5,16.848,95.379
5268,5,14.288,93.296
5269,5,16.888,94.383
5270,5,15.393,94.619
5271,5,18.774,92.367
5272,5,16.361,93.314
5273,5,15.914,93.58
5274,5,16.886,93.062
5275,5,14.995,93.631
5276,5,17.253,94.264
5277,5,15.814,92.749
5278,5,16.608,91.869
5279,5,15.993,92.663
5280,5,17.037,93.775
5281,5,16.41,90.387
5282,5,17.59,95.487
5283,5,14.693,91.971
5284,5,14.946,93.863
5285,5,14.825,92.37
5286,5,17.238,93.186
5287,5,17.538,91.846
5288,5,12.626,93.488
5289,5,18.751,93.146
5290,5,13.572,94.335
5291,5,15.506,91.594
5292,5,14.154,94.383
5293,5,13.818,92.362
5294,5,15.059,93.154
5295,5,16.236,92.768
5296,5,15.317,94.165
5297,5,17.681,92.762
5298,5,16.978,94.81
5299,5,16.681,92.947
5300,5,15.862,92.13
5301,5,13.0,90.915
5302,5,13.968,91.487
5303,5,18.142,93.388
5304,5,14.004,90.854
5305,5,16.352,91.591
5306,5,16.41,93.071
5307,5,17.205,92.434
5308,5,19.611,93.657
5309,5,15.498,91.779
5310,5,15.818,92.801
5311,5,16.686,91.06
5312,5,14.806,94.124
5313,5,17.776,90.974
5314,5,14.246,92.514
5315,5,14.867,92.395
5316,5,15.759,93.576
5317,5,15.467,94.126
5318,5,15.873,93.178
5319,5,15.871,92.507
5320,5,17.186,93.024
5321,5,17.347,93.081
5322,5,17.086,91.971
5323,5,16.737,92.02
5324,5,16.242,93.427
5325,5,14.735,89.479
5326,5,17.629,92.507
5327,5,16.35,93.025
5328,5,17.218,91.948
5329,5,15.386,92.544
5330,5,14.607,93.988
5331,5,18.745,92.506
5332,5,17.968,93.782
5333,5,13.678,92.168
5334,5,18.66,91.718
5335,5,16.084,93.13
5336,5,13.53,94.03
5337,5,15.988,91.466
5338,5,15.718,94.614
5339,5,17.03,91.743
5340,5,13.93,94.492
5341,5,15.724,93.931
5342,5,14.985,92.989
5343,5,16.359,90.535
5344,5,16.844,93.966
5345,5,13.36,93.291
5346,5,15.291,93.061
5347,5,17.905,93.672
5348,5,16.299,94.424
5349,5,15.525,91.368
5350,5,14.205,91.874
5351,5,14.912,91.451
5352,5,17.337,91.428
5353,5,15.909,92.894
5354,5,15.63,94.538
5355,5,18.721,93.863
5356,5,16.089,95.971
5357,5,15.704,94.194
5358,5,14.867,92.721
5359,5,17.978,93.026
5360,5,17.194,94.923
5361,5,16.526,92.001
5362,5,13.267,94.303
5363,5,15.655,90.461
5364,5,17.111,92.623
5365,5,16.072,92.061
5366,5,16.084,91.775
5367,5,15.84,92.795
5368,5,17.646,91.713
5369,5,16.606,91.386
5370,5,17.296,92.409
5371,5,17.245,93.824
5372,5,17.872,93.143
5373,5,14.514,94.586
5374,5,15.917,92.269
5375,5,16.395,94.867
5376,5,14.448,90.336
5377,5,15.178,95.675
5378,5,16.758,94.469
5379,5,14.661,93.046
5380,5,15.82,93.032
5381,5,15.574,93.403
5382,5,13.835,91.269
5383,5,15.811,91.965
5384,5,15.858,92.694
5385,5,14.712,92.58
5386,5,16.145,94.843
5387,5,14.139,88.57
5388,5,15.286,91.702
5389,5,13.082,91.603
5390,5,15.23,93.306
5391,5,16.767,95.181
5392,5,15.002,92.094
5393,5,18.177,91.775
5394,5,16.61,91.098
5395,5,17.122,93.145
5396,5,13.781,93.141
5397,5,14.972,93.349
5398,5,15.739,94.26
5399,5,15.315,91.802
5400,5,17.599,94.169
5401,5,14.626,90.528
5402,5,15.073,90.655
5403,5,16.352,91.851
5404,5,14.192,94.68
5405,5,16.852,91.038
5406,5,15.818,92.912
5407,5,17.186,94.257
5408,5,17.578,92.561
5409,5,18.208,93.228
5410,5,15.712,95.221
5411,5,17.34,94.281
5412,5,14.232,93.644
5413,5,15.638,90.967
5414,5,16.913,94.902
5415,5,13.956,93.777
5416,5,18.352,94.226
5417,5,18.113,91.955
5418,5,16.234,94.007
5419,5,15.371,96.152
5420,5,15.828,92.093
5421,5,14.992,93.776
5422,5,14.666,92.101
5423,5,14.203,91.823
5424,5,17.606,90.427
5425,5,14.217,93.142
5426,5,14.246,91.49
5427,5,15.563,91.118
5428,5,17.135,93.363
5429,5,13.196,92.43
5430,5,17.312,90.565
5431,5,16.708,90.1
5432,5,17.008,92.588
5433,5,15.483,92.319
5434,5,14.152,94.848
5435,5,19.122,93.269
5436,5,15.067,93.443
5437,5,15.701,96.581
5438,5,16.793,93.788
5439,5,16.078,93.438
5440,5,16.769,94.298
5441,5,13.248,91.535
5442,5,15.026,95.879
5443,5,13.268,91.489
5444,5,17.739,91.093
5445,5,16.228,93.02
